"Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","Month_encoded","VisitorType_isNew_Visitor","VisitorType_isReturning_Visitor","Session_Duration","Page_Count","Avg_Duration_Per_Page"
"3","79.4","0","0","11","394","0","0.005555556","0","0","Aug","3","2","3","1","Returning_Visitor","1","0","7","0","1","473.4","14","33.814285714286"
"9","122.5171429","0","0","167","3890.865924","0.002339181","0.009653998","0","0","Jul","2","2","1","2","Returning_Visitor","0","0","6","0","1","4013.3830669","176","22.803312880114"
"4","107.8","3","1236.2","27","1483.457143","0.022222222","0.036111111","29.71496014","0","Nov","2","2","9","2","Returning_Visitor","0","0","10","0","1","2827.457143","34","83.160504205882"
"0","0","0","0","1","0","0.2","0.2","0","0","June","3","2","1","4","Returning_Visitor","0","0","5","0","1","0","1","0"
"0","0","5","194.4","8","197.9","0.036363636","0.054545455","0","0","Aug","1","1","3","4","Returning_Visitor","0","1","7","0","1","392.3","13","30.176923076923"
"0","0","0","0","20","676.6","0.008421053","0.026315789","0","0","Sep","3","2","1","1","Returning_Visitor","0","0","8","0","1","676.6","20","33.83"
"0","0","0","0","18","860.5603175","0","0.009705882","0","0","Oct","3","2","6","1","Returning_Visitor","0","0","9","0","1","860.5603175","18","47.808906527778"
"6","202.1","0","0","47","3633.953333","0.00130719","0.017287582","16.14887273","0","Oct","4","2","8","1","Returning_Visitor","0","0","9","0","1","3836.053333","53","72.378364773585"
"5","85.16666667","4","365.9666667","31","538.72","0.014035088","0.029699248","0","0","Oct","4","1","3","1","Returning_Visitor","0","0","9","0","1","989.85333337","40","24.74633333425"
"2","27.2","0","0","47","1299.833333","0.008333333","0.032638889","0","0","Oct","2","2","3","1","Returning_Visitor","0","0","9","0","1","1327.033333","49","27.082312918367"
"1","92.6","0","0","30","1126.392821","0","0.006666667","67.18378365","0","Nov","2","2","1","6","Returning_Visitor","0","1","10","0","1","1218.992821","31","39.322349064516"
"4","136.5","0","0","130","3507.365152","0.022807018","0.042471564","0","0","Sep","2","4","2","1","Returning_Visitor","0","0","8","0","1","3643.865152","134","27.193023522388"
"1","16.2","1","8.1","17","1180.366667","0.010526316","0.052631579","0","0","Aug","2","2","3","4","Returning_Visitor","0","0","7","0","1","1204.666667","19","63.403508789474"
"0","0","0","0","1","0","0.2","0.2","0","0","Aug","3","2","2","3","Returning_Visitor","0","0","7","0","1","0","1","0"
"4","21.1","2","341.6","92","2668.712121","0.018556202","0.047858483","0","0","Aug","2","2","1","3","Returning_Visitor","1","0","7","0","1","3031.412121","98","30.932776744898"
"12","430.1570175","14","622.4","85","3684.855282","0.000934579","0.009959744","34.45943549","0","Nov","3","2","1","2","Returning_Visitor","1","0","10","0","1","4737.4122995","111","42.679390085586"
"0","0","0","0","1","0","0.2","0.2","0","0","Jul","1","1","1","2","Returning_Visitor","0","0","6","0","1","0","1","0"
"1","71.6","0","0","28","559.8666667","0.003448276","0.013793103","0","0","Nov","2","2","1","1","Returning_Visitor","1","0","10","0","1","631.4666667","29","21.774712644828"
"5","53.3","0","0","4","102.2","0","0.025","31.44363136","0","Oct","2","2","6","2","Returning_Visitor","0","1","9","0","1","155.5","9","17.277777777778"
"1","7","0","0","11","98.1","0.035555556","0.058412698","0","0","June","1","1","1","20","Returning_Visitor","0","0","5","0","1","105.1","12","8.7583333333333"
"1","175.48","0","0","98","12449.9","0.002291667","0.031102504","0","0","June","2","2","1","5","Returning_Visitor","0","0","5","0","1","12625.38","99","127.52909090909"
"4","96.4","2","53.4","9","338.34","0","0.013333333","0","0","Oct","1","1","3","5","New_Visitor","1","0","9","1","0","488.14","15","32.542666666667"
"8","287.7","0","0","20","531.56","0","0.012121212","0","0","Oct","2","2","9","20","New_Visitor","0","0","9","1","0","819.26","28","29.259285714286"
"12","150.1333333","0","0","17","231","0.016","0.039333333","0","0","Sep","3","2","3","3","Returning_Visitor","0","0","8","0","1","381.1333333","29","13.142528734483"
"2","70.6","0","0","23","2244.416667","0","0.009090909","0","0","Aug","2","2","3","3","Returning_Visitor","0","0","7","0","1","2315.016667","25","92.60066668"
"3","42.2","0","0","18","721.8","0.01","0.02","0","0","Oct","3","2","1","1","Returning_Visitor","0","1","9","0","1","764","21","36.380952380952"
"0","0","0","0","9","372.6","0","0.022222222","55.89978907","0","Jul","2","2","1","4","Returning_Visitor","0","1","6","0","1","372.6","9","41.4"
"2","83.4","2","385.8","41","1194.988132","0","0.018043478","10.25950957","0","Oct","1","1","3","2","Returning_Visitor","0","0","9","0","1","1664.188132","45","36.981958488889"
"13","140.55","1","24.7","149","8147.111565","0.011111111","0.050691712","0","0","Nov","2","2","3","2","Returning_Visitor","0","0","10","0","1","8312.361565","163","50.996083220859"
"9","449.8166667","0","0","17","200.95","0","0.024603175","0","0","Sep","2","2","1","2","Returning_Visitor","0","0","8","0","1","650.7666667","26","25.029487180769"
"7","123.4333333","0","0","7","132.8833333","0","0.006060606","0","0","Oct","1","1","3","2","New_Visitor","0","0","9","1","0","256.3166666","14","18.308333328571"
"3","67.4","0","0","4","51.3","0","0.028571429","0","0","Oct","2","2","1","2","New_Visitor","1","0","9","1","0","118.7","7","16.957142857143"
"0","0","0","0","32","707.7","0.025","0.084375","0","0","June","2","2","6","13","Returning_Visitor","0","0","5","0","1","707.7","32","22.115625"
"1","78.6","0","0","5","744.8","0","0","0","0","Sep","2","2","1","4","New_Visitor","0","0","8","1","0","823.4","6","137.23333333333"
"7","76.15","0","0","67","1553.696667","0.008571429","0.019047619","0.68291229","0","June","2","2","2","13","Returning_Visitor","0","0","5","0","1","1629.846667","74","22.024954959459"
"10","81.36666667","0","0","7","35.16666667","0","0.006060606","0","0","Nov","2","7","8","3","Returning_Visitor","0","0","10","0","1","116.53333334","17","6.8549019611765"
"3","61.65","7","380.9571429","102","3025.290325","0.014102564","0.019800052","11.43180835","0","Sep","3","2","1","2","Returning_Visitor","0","0","8","0","1","3467.8974679","112","30.963370249107"
"8","187.7","0","0","21","881.35","0","0.008641975","23.42271616","0","Jul","2","4","1","2","Returning_Visitor","0","0","6","0","1","1069.05","29","36.863793103448"
"10","579.1333333","0","0","22","539.8357143","0","0.004761905","25.5330039","0","Oct","2","2","3","2","New_Visitor","0","0","9","1","0","1118.9690476","32","34.9677827375"
"1","146","0","0","7","221.4","0.025","0.0225","0","0","Nov","1","1","4","3","Returning_Visitor","0","0","10","0","1","367.4","8","45.925"
"0","0","0","0","5","280.2","0","0.033333333","19.50605707","0","Aug","1","1","4","2","New_Visitor","0","1","7","1","0","280.2","5","56.04"
"0","0","0","0","8","32.2","0.125","0.15","0","0","June","1","1","1","3","Returning_Visitor","0","0","5","0","1","32.2","8","4.025"
"4","20.06666667","1","189.4","10","297.1666667","0","0.028571429","0","0","Nov","2","2","1","4","Returning_Visitor","0","0","10","0","1","506.63333337","15","33.775555558"
"8","161.6685714","0","0","518","11976.72135","3.83E-5","0.003837261","0","0","Oct","4","2","9","2","Returning_Visitor","0","0","9","0","1","12138.3899214","526","23.076786922814"
"3","267.5","0","0","4","8","0.085714286","0.085714286","0","0","Sep","4","6","4","13","Returning_Visitor","0","0","8","0","1","275.5","7","39.357142857143"
"1","28.2","0","0","18","536.0857143","0","0.011111111","75.62994948","0","Aug","2","2","4","4","New_Visitor","0","1","7","1","0","564.2857143","19","29.699248121053"
"5","113.7","0","0","6","181.2666667","0.018181818","0.018181818","0","0","Nov","1","1","8","3","Returning_Visitor","0","0","10","0","1","294.9666667","11","26.815151518182"
"10","215.244507","2","245.1714286","101","3558.576942","0.008636364","0.012040588","30.87227217","0","Sep","3","2","1","2","Returning_Visitor","1","1","8","0","1","4018.9928776","113","35.566308651327"
"2","29.86666667","2","99.6","13","534.4833333","0","0.004166667","0","0","Oct","1","1","2","2","New_Visitor","0","0","9","1","0","663.94999997","17","39.055882351176"
"0","0","0","0","2","0","0.2","0.2","0","0","Oct","3","2","1","1","Returning_Visitor","1","0","9","0","1","0","2","0"
"0","0","0","0","55","872.5916667","0","0.001212121","0","0","Aug","2","4","1","4","New_Visitor","1","0","7","1","0","872.5916667","55","15.865303030909"
"4","53.4","2","113.8","256","13453.25103","0","0.003240964","0","0","Nov","2","2","1","2","Returning_Visitor","0","0","10","0","1","13620.45103","262","51.986454312977"
"2","128.8","2","49.3","13","700.55","0","0.005882353","0","0","Jul","2","2","6","2","New_Visitor","0","0","6","1","0","878.65","17","51.685294117647"
"3","213","0","0","2","338","0","0","112.4141272","0","Oct","1","1","1","5","Returning_Visitor","0","1","9","0","1","551","5","110.2"
"1","82.6","0","0","25","243.4666667","0.016","0.024","0","0","Aug","2","2","2","2","New_Visitor","0","0","7","1","0","326.0666667","26","12.541025642308"
"1","0","0","0","1","74.6","0.1","0.1","0","0","Oct","3","2","1","4","Returning_Visitor","0","0","9","0","1","74.6","2","37.3"
"14","337.58","0","0","29","443.5","0","0.027027027","0","0","Oct","2","2","1","3","Returning_Visitor","0","0","9","0","1","781.08","43","18.164651162791"
"5","69.9","0","0","62","1846.666667","0.006060606","0.018939394","0","0","Aug","2","2","1","3","Returning_Visitor","0","0","7","0","1","1916.566667","67","28.605472641791"
"3","93.8","0","0","40","526.6853968","0.015609756","0.020412311","2.321264079","0","Aug","1","1","4","2","Returning_Visitor","0","0","7","0","1","620.4853968","43","14.429892948837"
"2","76.6","0","0","16","368.4666667","0","0.021568627","0","0","Oct","4","1","4","1","Returning_Visitor","1","0","9","0","1","445.0666667","18","24.725925927778"
"1","46.4","0","0","2","689.1","0","0.016666667","0","0","Aug","1","1","1","5","New_Visitor","0","1","7","1","0","735.5","3","245.16666666667"
"1","18.2","0","0","44","725.2","0.008888889","0.031111111","24.83718656","0","June","2","2","4","13","Returning_Visitor","0","1","5","0","1","743.4","45","16.52"
"0","0","0","0","13","167.5","0","0.035897436","0","0","Jul","2","2","1","1","Returning_Visitor","0","0","6","0","1","167.5","13","12.884615384615"
"10","214.7833333","3","30.2","52","1968.942963","0.004166667","0.023015892","17.75267237","0","June","3","3","3","2","Returning_Visitor","1","1","5","0","1","2213.9262963","65","34.060404558462"
"0","0","0","0","1","0","0.2","0.2","0","0","Sep","2","2","6","1","Returning_Visitor","1","0","8","0","1","0","1","0"
"3","420.1","2","14.2","32","591.72","0.032432432","0.043745174","0","0","Oct","1","1","1","3","Returning_Visitor","1","0","9","0","1","1026.02","37","27.73027027027"
"0","0","1","2","33","2601.231408","0.005882353","0.011764706","177.7714536","0","Nov","2","2","7","20","Returning_Visitor","0","1","10","0","1","2603.231408","34","76.565629647059"
"0","0","0","0","5","109.8","0.12","0.16","0","0","Aug","1","1","4","3","Returning_Visitor","0","0","7","0","1","109.8","5","21.96"
"0","0","0","0","11","1197.8","0","0.01","0","0","Oct","2","2","3","20","Returning_Visitor","0","0","9","0","1","1197.8","11","108.89090909091"
"6","88.6","0","0","4","59.4","0","0.028571429","0","0","Nov","2","2","7","2","Returning_Visitor","0","0","10","0","1","148","10","14.8"
"4","264.1333333","1","152.2","47","906.1166667","0","0.002614379","0","0","Aug","3","2","3","2","New_Visitor","1","0","7","1","0","1322.45","52","25.431730769231"
"0","0","0","0","10","204.6","0","0.02","0","0","Jul","2","2","1","1","Returning_Visitor","0","0","6","0","1","204.6","10","20.46"
"0","0","0","0","258","3637.985674","0.00078125","0.008679315","0","0","June","2","2","3","3","Returning_Visitor","0","0","5","0","1","3637.985674","258","14.100719666667"
"13","255.9159289","0","0","255","8467.584379","0.017351104","0.025016422","0.685335799","0","June","3","2","1","3","Returning_Visitor","0","0","5","0","1","8723.5003079","268","32.550374283209"
"0","0","0","0","30","1372.455556","0.012903226","0.021505376","21.14016404","0","Sep","2","2","7","1","Returning_Visitor","0","0","8","0","1","1372.455556","30","45.748518533333"
"5","61.4","1","0","8","32.1","0.028571429","0.064285714","0","0","Nov","3","2","3","1","Returning_Visitor","0","0","10","0","1","93.5","14","6.6785714285714"
"1","12","0","0","29","919.8995238","0","0.017091837","7.36509031","0","Aug","2","5","4","2","Returning_Visitor","0","1","7","0","1","931.8995238","30","31.06331746"
"19","230.3948365","3","48.3","111","3276.190541","0.0088","0.011027644","0.447038663","0","Jul","1","1","3","3","Returning_Visitor","0","0","6","0","1","3554.8853775","133","26.728461484962"
"0","0","3","146","23","1249.216667","0.015384615","0.029102564","15.33867021","0","Aug","3","2","3","4","Returning_Visitor","0","0","7","0","1","1395.216667","26","53.6621795"
"1","19.2","0","0","11","663.5","0","0","0","0","Jul","2","2","6","13","Returning_Visitor","0","0","6","0","1","682.7","12","56.891666666667"
"0","0","0","0","8","198.9","0.0875","0.116666667","0","0","Jul","1","1","1","3","Returning_Visitor","0","0","6","0","1","198.9","8","24.8625"
"1","21.2","1","141","7","307.8666667","0","0","0","0","Aug","2","2","1","3","Returning_Visitor","0","0","7","0","1","470.0666667","9","52.229629633333"
"1","20.2","0","0","6","1561.2","0.028571429","0.057142857","0","0","Nov","4","2","3","1","Returning_Visitor","1","0","10","0","1","1581.4","7","225.91428571429"
"0","0","0","0","1","0","0.2","0.2","0","0","Jul","3","2","1","13","Returning_Visitor","0","0","6","0","1","0","1","0"
"11","734.6333333","0","0","67","3523.331111","0.002666667","0.012088889","22.2931906","0","Aug","2","2","1","4","Returning_Visitor","0","0","7","0","1","4257.9644443","78","54.589287747436"
"0","0","0","0","45","1387.267857","0.036507937","0.059221273","0","0","Jul","3","2","9","13","Returning_Visitor","0","0","6","0","1","1387.267857","45","30.8281746"
"11","104.9733333","2","41.2","27","572.8733333","0","0.011111111","23.5504394","0","Oct","2","4","1","1","Returning_Visitor","0","0","9","0","1","719.0466666","40","17.976166665"
"3","57.5","2","66.13333333","95","2772.278333","0.024722222","0.030104167","0","0","Oct","3","2","1","1","Returning_Visitor","0","0","9","0","1","2895.91166633","100","28.9591166633"
"1","23.2","0","0","23","290","0","0.033333333","0","0","Jul","2","2","8","3","Returning_Visitor","0","0","6","0","1","313.2","24","13.05"
"0","0","2","232.7333333","23","1669.024978","0","0.016333333","0","0","June","3","2","4","2","Returning_Visitor","0","0","5","0","1","1901.7583113","25","76.070332452"
"9","132.05","4","137","56","1775.89","0","0.025520833","4.365181293","0","June","4","2","1","1","Returning_Visitor","0","0","5","0","1","2044.94","69","29.636811594203"
"0","0","1","7","10","672.5142857","0","0.018181818","60.71287168","0","Sep","1","1","7","2","Returning_Visitor","0","1","8","0","1","679.5142857","11","61.774025972727"
"3","58.4","0","0","12","197","0","0.028571429","0","0","Nov","2","2","2","2","Returning_Visitor","0","0","10","0","1","255.4","15","17.026666666667"
"5","224.8","0","0","30","974.9","0.00625","0.0140625","25.11150884","0","Nov","2","2","4","4","Returning_Visitor","0","0","10","0","1","1199.7","35","34.277142857143"
"4","49.3","0","0","12","524.9692308","0","0.0125","0","0","Sep","2","2","5","2","New_Visitor","0","0","8","1","0","574.2692308","16","35.891826925"
"4","242.8","0","0","7","238.6","0.018181818","0.063636364","0","0","Oct","2","2","1","2","Returning_Visitor","1","0","9","0","1","481.4","11","43.763636363636"
"1","56.4","1","7","72","2163.569524","0.015492958","0.032253521","4.286743658","0","June","2","2","1","13","Returning_Visitor","0","0","5","0","1","2226.969524","74","30.094182756757"
"2","91.65","0","0","11","553.3433333","0.015384615","0.023589744","11.62063524","0","Oct","1","1","3","4","Returning_Visitor","1","0","9","0","1","644.9933333","13","49.614871792308"
"0","0","0","0","24","985","0.070833333","0.0875","0","0","June","3","2","6","13","Returning_Visitor","0","0","5","0","1","985","24","41.041666666667"
"6","231.9","0","0","8","188.3","0","0.014285714","12.15713406","0","Sep","2","2","1","4","Returning_Visitor","0","0","8","0","1","420.2","14","30.014285714286"
